# airport-id	latitude	longitude	airport-name
CA-0456	43.3471211516	-80.43365478519999	Roseville Field
CA-0457	47.276376	-61.712329	L'?Äle d'Entr?®e Airfield
CA-0458	43.9324087966	-78.5288572311	Newcastle (Morgan's Road) Heliport
CA-0459	44.166891	-78.93503	Seagrave / North Port Airfield
CA-0460	44.066081	-79.020882	Utica Airfield
CA-0461	43.915547	-79.133899	Brougham High Perspective Hang Glider Port
CA-0462	45.505204	-73.546815	Montreal / Vieux Port
CA-0463	45.688674404299995	-73.5811257362	Saint-Fran?ºois-de-Laval (Laval Aviation)
CA-0464	45.6931260794	-73.58091115949999	Saint-Fran?ºois-de-Laval (Laval Aviation)
CA-0465	43.9765877574	-78.706870079	Hampton
CA-0466	43.982038338	-78.81718397139998	Hampton / Morawetz Field
CA-0467	43.870859	-79.011869	Ajax / Picov Downs Airport
CA-0468	44.154776381299996	-79.1985189915	Sandford Field
CA-0469	42.245166587	-82.72061347959999	Belle River Field
CA-0470	42.1883059789	-82.673470974	Ruscom Station Field
CA-0471	42.865852	-82.360768	Colinville Field
CA-0472	43.1022832509	-79.87678527830002	Tyneside Field
CA-0473	42.884282	-79.319036	Burnaby Field
CA-0474	63.132175914099996	-117.258625031	Whati Airport Seaplane Base
CA-0475	52.1977699021	-121.957587004	Dugan Lake Air Strip
CA-0476	52.165890651199994	-122.20654428	Williams Lake / Lee Todd Heliport
CA-0477	52.165857747	-122.162486315	Williams Lake / Clusko Logging
CA-0478	52.140471539	-122.158881426	Williams Lake / Highland Helicopters
CA-0479	52.1237896659	-122.107565403	Williams Lake / Wayne Peterson Heliport
CA-0480	52.110247928700005	-122.134366035	Williams Lake / Pioneer Heliport
CA-0481	44.063899	-78.4996	Elizabethville Airstrip
CA-0482	43.718512413199996	-81.23827457430001	Brussels / Hemingway Field
CA-0483	43.740833	-79.422222	Armour Heights Field
CA-0484	43.714666206299995	-79.45590376850001	Barker Field
CA-0485	43.6987669661	-79.49644804	De Lesseps Field
CA-0486	43.712778	-79.359167	Leaside Aerodrome
CA-0487	43.572975860599996	-79.5534181595	Long Branch Aerodrome
CA-0488	43.748889	-79.460833	Toronto Aerodrome
CA-0489	43.765221005899996	-79.4237494469	Willowdale Airfield
CA-0490	46.7707326713	-71.2854766846	A?®rodrome Saint-Louis
CA-0491	45.627778	-73.454722	Montr?®al / Boucherville Water Aerodrome
CA-0492	44.3838238978	-78.1574678421	Douro Airfield
CA-0493	43.9686657666	-79.40330028530002	Foxden Farms
CA-0494	48.428574	-74.518375	L'escapade
CA-0495	44.3151588418	-76.9580966234	Selby - Howard's Airstrip
CA-0496	54.884211	-120.647564	CNRL Strip
CA-0497	50.331944	-113.357778	Vulcan / Kirkcaldy Airport
CA-0498	44.2530609746	-76.9941186905	Napanee Airstrip
CA-0499	49.038515	-122.130675	Sumas Municipal Airport
CA-0500	44.3582469361	-76.85742259030002	D.C. Heliport
CA-0501	43.98605261	-77.18740940090001	Don's Airstrip
CA-0502	45.374473	-77.723229	Combermere / Bonnie Brae Airfield
CA-0503	51.594322	-113.480229	Linden Airport
CA-0504	71.324167	-79.356944	Mary River Aerodrome
CA-0505	51.008489	-72.989837	Rivi?¿re Temiscamie Floatbase
CA-0506	44.354603	-76.85507	Newburgh - R.S. (Bob) Clapp Memorial Airstrip
CA-0507	44.105299	-77.459149	Rednersville / Aery
CA-0508	44.4393568122	-80.9398841858	Farrow's Field
CA-0509	44.581236768	-80.9797096252	Cruikshank Air Field
CA-0510	44.54063	-78.893096	Balsam Lake Seaplane Base
CA-0511	48.077864	-77.869655	Val D'or (St. Pierre) Water Aerodrome
CA-0512	48.071742	-77.87384	Val D'or / Huard Water Aerodrome
CA-0513	53.7136187439	-111.730871201	Two Hills (Health Centre) Heliport
CA-0514	45.039787	-74.859477	Long Sault Airstrip
CA-0515	49.120833333300006	-81.0435	Sky Wrench Field
CA-0516	42.936718	-81.479738	Warren Field
CA-0517	48.781844	-123.281611	Hastings Field Heliport
CA-0518	48.1830555556	-82.5492361111	Ivanhoe Airstrip
CA-0519	45.5192782552	-72.0316457748	No. 4 E.F.T.S. Windsor Mills Airfield
CA-0520	44.448507	-78.910104	Lorneville Airstrip
CA-0521	44.23	-81.026667	Mount Forest Roths' Field
CA-0522	50.868	-114.138	Calgary (Aerial Recon) Heliport
CA-0523	43.9785487888	-80.7770633698	Roths field
CA-0524	44.5897948166	-80.76384544369999	Varys field
CA-0525	43.371599	-79.93238	Flamboro Centre Airport
CA-0526	49.401389	-62.295278	Rivi?¿re-aux-Saumons Aerodrome (Private Operator: Safari Anticosti)
CA-0527	45.305662	-75.472953	RCAF Detachment Edwards
CA-0528	43.301817	-79.971832	Skydive SWOOP
CA-0529	43.995230377300004	-77.18827575450001	Prince Edward O.P.P. Helipad
CA-0530	44.033554785599996	-77.1363830566	Hallowell Mills Cove Seaplane Base
CA-0531	43.9093234337	-77.0790508389	Clapp Farm Heliport
CA-0532	43.910956260599995	-77.081387043	Clapp Farm Airfield
CA-0533	48.392617	-77.225038	Marina Senneterre
CA-0534	46.12566	-71.574727	Lac William ice runway (seasonal)
CA-0535	44.990326	-75.203253	Williamsburg Airport
CA-0536	43.419447	-81.237176	Paterson Field
CA-0537	44.18	-80.9515	Robinson International Air Field
CA-0538	49.252372	-121.945846	Pretty Estates Resort Airport
CA-0539	50.3629	-125.1385	Stuart Island Water Aerodrome
CA-0540	52.3774	-126.7954	Bella Coola Water Aerodrome
CA-0541	50.33	-126.93	Nimpkish Water Aerodrome
CA-0542	50.234	-117.8	Nakusp Water Aerodrome
CA-0543	50.5117	-128.0284	Winter Harbour Water Aerodrome
CA-0544	55.35	-123.08	Morfee Lakes Water Aerodrome
CA-0545	55.1635	-125.7133	Takla Narrows Water Aerodrome
CA-0546	58.459	-130.038	Dease Lake Seaplane Base
CA-0547	50.49	-116.01	Invermere Water Aerodrome
CA-0548	54.008098602295	-123.02300262451	North Cariboo Air Park

CA-0549	43.9163977	-77.52523636	Nicholson Island Private Airstrip
CA-0550	57.4616	-106.7528	Cree Lake (Crystal Lodge) Water Aerodrome
CA-0551	66.06	-117.89	Cameron Bay Water Aerodrome
CA-0552	68.935	-137.225	Shingle Point Water Aerodrome
CA-0553	61.164	-113.678	Fort Resolution Water Aerodrome
CA-0554	69.62	-140.81	Clarence Lagoon Water Aerodrome
CA-0555	60.01675	-111.889589	Fort Smith Water Aerodrome
CA-0556	69.637	-116.196	Boffa Lake Water Aerodrome
CA-0557	61.35	-117.651	Fort Providence Water Aerodrome
CA-0558	61.379	-112.744	Rocher River Water Aerodrome.
CA-0559	55.226	-113.198	Calling Lake Water Aerodrome
CA-0560	65.72	-118.84	Sawmill Bay Bay Water Aerodrome
CA-0561	44.830509924281	-80.900981183164	Griffith Island
CA-0562	44.835907609474	-80.975400706753	White Cloud Island
CA-0563	44.8902	-80.9773	Hay Island Airstrip
CA-0564	42.424644	-81.865847	Carnie Airfield
CA-0565	47.6506	-80.785301	Gowganda/Gowganda Lake Seaplane Base
CA-0566	54.294727	-130.880179	Triple Island Lightstation Helipad
CA-0567	56.247489	-119.798636	Carlstads Airstrip
CA-0568	58.272539	-116.461299	Prairie Point Airport
CA-0569	59.4092	-108.8543	Gunnar Airport
CA-0570	44.12	-79.82	RCAF Detachment Alliston
CA-0571	53.420455	-60.374759	Gosling Lake Water Aerodrome
CA-0572	46.3708	-73.3247	Lac Mandeville Water Aerodrome
CA-0573	46.032733	-74.054189	Ste-Marguerite Water Aerodrome
CA-0574	45.306001	-74.058008	Les C?¿dres Water Aerodrome
CA-0575	70.468	-68.58	Clyde River Water Aerodrome
CA-0576	47.290002	-83.180002	Flame Lake Water Aerodrome
CA-0577	43.0458001	-81.6925	Mustardville Airport
CA-0578	45.4424002	-77.6925	Island Marina Water Aerodrome
CA-0579	48.9224	-125.541601	Amphitrite Point Heliport
CA-0580	51.249701	-127.8364	Egg Island Lightstation Helipad
CA-0581	54.56854	-130.70648	Green Island Lightstation Helipad
CA-0582	48.8206	-125.1193	Bamfield Airstrip
CA-0583	50.8609	-127.6126	Scarlett Point Lighthouse Helipad
CA-0584	60.3311002	-123.813	Pointed Mountain Airport
CA-0585	48.298504	-123.5322	Race Rocks Light Helipad
CA-0586	51.1152	-114.2956	Elephant Enterprises Inc. Heliport
CA-0587	51.065323	-114.135064	Foothills Hospital McCaig Tower Helipad
CA-0588	51.1657	-114.314801	K. Coffey Residence Helipad
CA-0589	50.7448	-113.991601	Calgary/Okotoks (GG Ranch) Heliport
CA-0590	50.8828	-113.952	Calgary/South Health Campus Hospital Helipad
CA-0591	51.0924	-115.349501	Canmore Hospital Helipad
CA-0592	45.0935	-63.3951	Shubenacadie Airport
CA-0593	45.2389	-63.3286	Shortts Lake Water Aerodrome
CA-0594	49.821603	-112.5308	Rednek Air Airport
CA-0595	51.6535	-114.353	Didsbury/Minty Field
CA-0596	51.6561	-126.681703	Machmell Airport
CA-0597	66.251502	-128.6497	Fort Good Hope Water Aerodrome
CA-0598	44.988503	-79.1895	Bracebridge (Stone Wall Farm) Airport
CA-0599	49.5844	-101.5599	Antler Airport
CA-0600	45.49035	-73.303326	Riv?¿re l'Acadie Water Aerodrome
CA-0601	45.292501	-75.3081	Russell Airport
CA-0602	44.625	-65.745	Digby Water Aerodrome
CA-0603	50.9501	-124.8848	Homathko River Airport
CA-0604	54.440705	-124.2424	Stuart Lake Hospital Helipad
CA-0605	82.75	-73	Disraeli Inlet Water Aerodrome
CA-0606	44.761	-66.753	Flagg Cove Water Aerodrome
CA-0607	50.4333	-87.1167	O'sullivan Lake Water Aerodrome
CA-0608	53.5133	-108.6653	Evergreen Acres Airport
CA-0609	44.490101	-78.977902	Palestine Airport
CA-0610	49.49	-102.882902	Lampman/Spitfire Air Airport
CA-0611	70.7347	-117.760401	Holman Water Aerodrome
CA-0612	49.471829	-124.684468	Chrome Island Lightstation Helipad
CA-0613	46.88	-79.78	Jumping Cairbou Lake Water Aerodrome
CA-0614	48	-84.760001	Wawa Lake Water Aerodrome
CA-0615	53.526	-114.61	Sundance Airport
CA-0616	46.7156	-72.58702	St-Tite Airport
CA-0617	63.730001	-68.51	Iqaluit Water Aerodrome
CA-0618	48.817	-57.990001	Pinchgut Lake Water Aerodrome
CA-0619	45.4425	-77.6925	Island Marina Water Aerodrome
CA-0620	42.28941	-81.99976	Blenheim Airport
CA-0621	50.7819	-128.427504	Cape Scott Lightstation Helipad
CA-0622	68.91	-75.27	Longstaff Bluff Water Aerodrome
CA-0623	48.0758	-66.282	Miguasha Airport
CA-0624	46.051003	-73.78	Lac Pontbriand Water Aerodrome
CA-0625	58.407203	-115.973601	Fort Vermilion Water Aerodrome
CA-0626	44.347171	-76.175423	Thousand Islands Helicopter Tours Helipad
CA-0627	49.7534	-77.6626	Matagami Heliport
CA-0628	52.036	-95.47	Little Grand Rapids Water Aerodrome
CA-0629	55.0675	-117.2718	Valleyview Health Centre Heliport
CA-0630	49.486989	-124.435062	Sisters Islets Lighthouse Helipad
CA-0631	47.937102	-77.3534	Lac Boyer Water Aerodrome
CA-0632	54.27	-107.795	Green Lake Water Aerodrome
CA-0633	51.0589	-114.171401	Calgary Broadcast House Helipad
CA-0634	53.057	-129.677008	Ethelda Bay Water Aerodrome
CA-0635	43.9931	-79.2674	Stouffville Airport
CA-0636	48.8734	-123.2914	Active Pass Lighthouse Heliport
CA-0637	45.739983	-71.21865	Stornoway Airport
CA-0638	46.259103	-72.9511	Louisville/Cascades Heliport
CA-0639	52.0632	-123.2585	Alexis Creek Airport
CA-0640	54.450003	-124.31	Stuart Lake Water Aerodrome
CA-0641	53.480001	-128.13	Kemano Bay Water Aerodrome
CA-0642	52.271104	-128.405304	Ivory Island Lightstation Helipad
CA-0643	51.9832	-114.0115	Bowden Airport
CA-0644	45.835	-76.752	Fort Coulonge Water Aerodrome
CA-0645	53.0536	-129.680003	Ethelda Bay Coast Guard Heliport
CA-0646	51.010905	-118.209501	Selkirk Mountain Heliport
CA-0647	48.4248	-123.225802	Discovery Island Lightstation Helipad
CA-0648	52.312	-55.827	Mary's Harbour Water Aerodrome
CA-0649	56.545849	-79.230807	Sanikiluaq Water Aerodrome
CA-0650	49.803502	-89.252	Mount Lake Water Aerodrome
CA-0651	43.9667	-78.286901	Northumberland Health Care Centre Helipap
CA-0652	48.1551	-78.1412	Malartic Airport
CA-0653	46.8844	-75.3329	Aviation PLMG Inc Airport
CA-0654	54.3014	-111.498901	St. Lina Airport
CA-0655	46.834	-71.2841	Quebec/S??ret?® Heliport
CA-0656	51.409004	-57.201	Lourdes-de-Blanc-Sablon Water Aerodrome
CA-0657	45.640002	-74.75	Pointe-au-Ch?¬ne Water Aerodrome
CA-0658	49.68	-123.165001	Squamish Water Aerodrome
CA-0659	49.109	-116.0598	Yahk Aerodrome
CA-0660	53.492902	-130.6353	Bonilla Island Lightstation Helipad
CA-0661	51.6045	-127.863602	Addenbroke Island Lightstation Helipad
CA-0662	55.450345	-125.457764	Tsayta Lake Water Aerodrome
CA-0663	46.654	-72.704	Riviere-St-Maurice-Aviation-Mauricie-Seaplane-Base
CA-0664	49.1739	-122.951	Heli-Delta Helipad
CA-0665	49.09	-111.865	Coutts Airport
CA-0666	45.29917	-75.5	Ottawa / Questral Helicopters Heliport
CA-0667	49.5163	-113.937	Pincher Creek/Cooks Aerodrome
CA-0668	49.502	-112.108001	Wrentham
CA-0669	49.6877	-111.875202	Purple Springs Airport
CA-0670	49.4995	-111.7829	Skiff Aerodrome
CA-0671	47.416	-53.4245	Ocean Pond Water Aerodrome
CA-0672	64.2425	-76.524986	Cape Dorset Water Aerodrome
CA-0673	48.66713	-123.15274	Johns Island Airstrip
CA-0674	53.255704	-121.42034	Bowron Lake Airport
CA-0675	49.6963	-86.86	Geraldton Water Aerodrome
CA-0676	45.6711	-78.7717	McIntosh Lake Water Aerodrome
CA-0677	49.020113	-122.732826	Intergalactic Aerodrome
CA-0678	43.7833	-81.195802	Brussels/Van Keulen Field
CA-0679	47.684536	-81.719822	Gogama Airport
CA-0680	51.9683	-105.9067	Colonsay Airport
CA-0681	45.802801	-75.054098	St. Andr?®-Avellin (Old Aerodrome)
CA-0682	44.569964	-79.233377	Brechin / Skywagon City Airfield
CA-0683	44.569697	-79.2237	Brechin / Ronan Waterdrome
CA-0684	44.570564	-79.224504	Brechin / Ronan Aircraft Airfield
CA-0685	58.085	-68.4	Kuujjuaq Water Aerodrome
CA-0686	50.21	-60.675	La Romaine Water Aerodrome
CA-0687	51.49137	-56.89082	English Point Airport
CA-0688	45.812972	-64.239019	Amherst Airport
CA-0689	51.725117	-56.440726	Red Bay Water Aerodrome
CA-0690	46.142276	-60.634297	Big Harbour Aerodrome
CA-0691	45.734393	-63.324875	Tatamagouche Airport
CA-0692	49.93811	-56.177848	Baie Verte Water Aerodrome
CA-0693	48.018834	-66.630899	Campbellton Water Aerodrome
CA-0694	53.700893	-57.027136	Cartwright Water Aerodrome
CA-0695	48.508475	-53.07021	Catalina Harbour Water Aerodrome
CA-0696	46.217852	-63.138428	Charlottetown Water Aerodrome
CA-0697	53.515182	-63.988769	Churchill Falls Water Aerodrome
CA-0698	44.647193	-64.09235	Dauphinee (Mill) Lake Water Aerodrome
CA-0699	54.220665	-95.766588	Bolton Lake Lodge Airstrip
CA-0700	43.967869	-80.225381	Amaranth Airstrip
CA-0701	48.175468	-65.894721	New Richmond Airport
CA-0702	45.474036	-62.716645	Hopewell Airport
CA-0703	45.324905	-63.53312	RCAF Maitland
CA-0704	46.171629	-64.588525	RCAF Scoudouc
CA-0705	47.223818	-61.828659	Havre Aubert Airport
CA-0706	47.343646	-65.041308	Tabusintac Airport
CA-0707	59.719703	-121.844599	Petitot Airport
CA-0708	44.034448	-77.147112	Fawcettville Airfield
CA-0709	50.052196	-96.834781	Unknown Rural MB Airport
CA-0710	45.83345	-71.101641	Lambton Airport
CA-0711	45.849246	-72.572003	Saint Germain Airport
CA-0712	44.155585	-78.864863	Pine Point Airfield
CA-0713	53.40693	-117.57818	Hinton/Highland Helicopters Heliport
CA-0714	53.35121	-117.66336	Hinton/Yellowhead Helicopters Heliport
CA-0715	51.43289	-116.18716	Lake Louise Heliport
CA-0716	42.19457	-82.89456	Tecumseh Airfield
CA-0717	50.23537	-62.13373	Aguanish Landing Strip
CA-0718	50.27711	-64.75477	Rivi?¿re-au-Tonnerre Airport
CA-0719	50.29762	-66.40896	Sept-?Äles/Lac des Rapides Airport
CA-0720	48.37033	-69.39992	Les Escoumins Airport
CA-0721	45.553479	-62.702451	Westville Community Helipad
CA-0722	45.80319	-64.19657	Cumberland Regional Health Care Centre Heliport
CA-0723	45.82835	-64.19407	Highland View Regional Hospital Heliport
CA-0724	49.181066	-123.184119	Canadian Coast Guard Base Sea Island Heliport
CA-0725	49.29437	-123.12346	Vancouver (HMCS Discovery) Heliport
CA-0726	49.323835	-122.920291	Belcarra (Jug Island Trail) Heliport
CA-0727	49.69705	-123.1419	Squamish General Hospital Heliport
CA-0728	49.67982	-123.14498	Stawamus Chief Emergency Helipad
CA-0729	49.68392	-123.17314	Squamish Terminals Heliport
CA-0730	49.66441	-123.25656	Squamish (Woodfibre) Heliport
CA-0731	59.946674	-111.859757	Fort Smith (Four Mile Lake) Water Aerodrome
CA-0732	49.49062	-123.75212	Sechelt/Poise Cove Waterdrome
CA-0733	73.06957	-84.55432	Nanisivik Naval Facility Heliport
CA-0734	50.36742	-96.99156	Netley Field
CA-0735	52.21261	-96.95954	Pigeon River Airport
CA-0736	56.33022	-95.24517	Keeyask Airstrip
CA-0737	59.154598	-94.785554	Seal River Airstrip
CA-0738	58.6529	-93.19061	Nester One Airstrip
CA-0739	49.33455	-97.3089	Dale Air Services Airport
CA-0740	54.55985	-130.42957	Lax Kw'alaams Heliport
CA-0741	53.79515	-130.42563	Kitkatla Heliport
CA-0742	53.4253	-129.25036	Hartley Bay Heliport
CA-0743	64.03926	-132.28621	Upper Stewart River Airport
CA-0744	49.99075	-113.44735	Woodhouse Airfield
CA-0745	45.52795	-62.75983	Union Centre Airport
CA-0746	0.01	-0.02	(Duplicate)Tofino Lifeboat Station Heliport
CA-0747	48.44815	-123.45418	CFB Esquimalt - Colwood Heliport
CA-0748	51.1145	-115.3176	Mount Lady MacDonald Teahouse Helipad
CA-0749	50.86053	-115.36601	Mount Shark Heliport
CA-0750	45.399165	-75.260993	Indian Creek Field
CA-0751	49.60179	-54.15794	Burnt Point Lighthouse Helipad
CA-0752	49.59359	-53.76305	Offer Wadham Lighthouse Helipad
CA-0753	55.333001	-63.204346	Border Beacon Airstrip
CA-0754	54.769627	-58.436923	Cape Harrison Airstrip
CA-0755	53.526827	-60.137701	North West River Airstrip
CA-0756	53.561367	-66.341822	Mile 236 Airstrip
CA-0757	45.04049	-63.14096	Musquodoboit Valley Memorial Hospital Heliport
CA-0758	46.69504	-75.46043	Ferme-Neuve Seaplane Base
CA-0759	49.26123	-81.6641	Smooth Rock Falls Airport
CA-0760	48.37395	-84.52629	Dubreuilville Airport
CA-0761	49.01473	-88.32885	Nipigon Airport
CA-0762	42.78714	-82.3661	Waubuno Airport
CA-0763	49.75086	-123.92782	Egmont Waterdrome
CA-0764	49.51056	-123.91295	Halfmoon Bay Seaplane Base
CA-0765	49.75353	-124.00871	Earls Cove Seaplane Base
CA-0766	49.78122	-124.17746	Saltery Bay Seaplane Base
CA-0767	51.30236	-116.93991	Purcell Heli Skiing Heliport
CA-0768	50.18887	-115.85229	Thunder Hill Airport
CA-0769	50.16308	-115.82857	Canal Flats Airport
CA-0770	50.020642	-114.917336	Elkford Health Centre Heliport
CA-0771	74.065757	-93.785965	Arctic Watch Lodge Airport
CA-0772	50.878669	-119.590816	Shuswap (Skwlax Field) Airport
CA-0773	51.73592	-56.42469	Red Bay Airport
CA-0774	69.677263	-121.684785	Keats Point Airport
CA-0775	42.63999	-82.13083	Rutherford Airport
CA-0776	42.68076	-82.16329	Tramway Road Airport
CA-0777	68.894167	-133.941944	Storm Hills NWS Station
CA-0778	69.044722	-107.325833	Cape Peel DEW Line Station
CA-0779	68.308304	-100.063132	Hat Island DEW Line Station
CA-0780	42.57107	-82.05366	Wabash Airport
CA-0781	42.444	-81.92843	Howard Airport
CA-0782	42.21275	-82.23181	Merlin Airport
CA-0783	42.1412	-82.43519	Old Colony Airport
CA-0784	51.957371	-124.885969	Chilanko Lodge
CA-0785	48.858482	-123.47487	Long Harbour Airport
CA-0786	46.063101	-77.487147	Bonnechere Soaring Aerodrome
CA-0787	50.59078	-113.87326	High River Balloonport
CA-0788	51.683639	-127.185741	Rivers Inlet Airport
CA-0789	51.374089	-127.123828	Great Bear Lodge Water Aerodrome
CA-0790	61.986455	-140.485717	Koidern Airport
CA-0791	61.983589	-140.536304	Discovery Yukon Airport
CA-0792	57.052681	-127.43454	Kitchner Lake Water Aerodrome
CA-0793	51.885622	-127.353264	Clyak River Airport
CA-0794	53.159821	-128.694692	Butedale Heliport
CA-0795	54.336063	-130.442047	Metlakatla Heliport
CA-0796	60.197211	-134.704924	Caribou Crossing Trading Post Airport
CA-0797	60.301064	-134.77536	Hootalinqua Ranch Airport
CA-0798	60.609579	-134.795256	Carcross Cutoff Airport
CA-0799	49.25	-100.066667	Boissevain Aerodrome
CA-0800	45.419224	-73.978028	Girwood Island Water Aerodrome
CA-0801	50.655236	-120.366222	Kamloops RCMP Helipad
CA-0802	50.655236	-120.366222	Kamloops RCMP Helipad
CA-0803	50.655236	-120.366222	Kamloops RCMP Helipad
CA-0804	46.22261	-60.80847	Crowdis Mountain Airstrip
CA-0805	47.28771	-61.68914	La Cormorandi?¿re Heliport
CA-0806	47.52803	-57.38977	Ramea Heliport
CA-0807	47.58167	-56.74581	Fran?ºois Heliport
CA-0808	47.58933	-57.09913	Grey River Heliport
CA-0809	48.449514	-58.426366	Saint Georges Airstrip
CA-0810	50.840558	-120.268223	Kamloops Model Airplane Society Airstrip
CA-0811	48.5658	-123.391178	Michell Airpark
CA-0812	51.619397	-121.315198	One Hundred Mile Model Flyers
CA-0813	50.040422	-119.394365	Kelowna Ogopogo Radio Controllers
CA-0814	48.39487	-66.38389	Br?®beuf Airport
CA-0815	69.863861	-126.843167	Nuskenford Airstrip
CA-0816	55.02366	-117.3245	Valleyview Forestry Base
CA-0817	45.400971	-75.242771	Cheney
CA-0818	52.87763	-118.07371	Jasper Heliport
CA-0819	49.53903	-115.47411	Norbury Lakes Airport
CA-0820	49.72681	-115.78302	Hahas Lake Airport
CA-0821	49.82296	-115.73124	Wolf Creek Airport
CA-0822	49.631061	-110.266171	Spring Creek Airport
CA-0823	51.17162	-110.24928	Acadia Valley Airport
CA-0824	51.47662	-110.45435	Oyen North Airport Number 1
CA-0825	51.48637	-110.44196	Oyen North Airport Number 2
CA-0826	51.49963	-110.41806	Oyen North Airport Number 3
CA-0827	51.69633	-110.49568	New Brigden Airport
CA-0828	52.6627	-110.83019	CFB Wainwright Airfield 13
CA-0829	52.67823	-110.87784	CFB Wainwright Airfield 6
CA-0830	49.21432	-108.40843	Climax Airport
CA-0831	49.20703	-110.87489	Pendant d'Orielle Airport
CA-0832	49.40411	-110.69614	Manyberries Airport
CA-0833	49.35278	-111.0627	Pakowki Lake West Airport
CA-0834	49.20549	-111.03349	Pakowki Lake South Airport
CA-0835	49.45752	-111.37427	Nemiskam Airport
CA-0836	55.04986	-118.82903	Grovedale Airport
CA-0837	50.86834	-119.37353	Shuswap Lake Estates Airfield
CA-0838	50.670082	-120.333821	Gaglardi Tower (Royal Inland Hospital) Heliport
CA-0839	47.03173	-70.62571	?Äle Sainte-Marguerite Airport
CA-0840	47.03378	-70.65994	Grosse-?Äle Airport
CA-0841	51.669733	-128.08181	Hakai Passage Water Aerodrome
CA-0842	44.7367	-78.7908	Shadow lake - Trotter Seaplane Base
CA-0843	44.190227	-79.014553	Stone Airport
CA-0844	44.239142	-77.557898	Stirling Private Aerodrome
CA-0845	66.153	-65.714	Pangnirtung Water Aerodrome
CA-0846	50.32	-119.257	Swan Lake Water Aerodrome
CA-0847	54.02	-128.63	Minette Bay Water Aerodrome
CA-0848	47.44649	-69.03942	Rivi?¿re-Bleue Airport
CA-0849	46.32216	-67.55103	Simonds Airport
CA-0850	45.94919	-66.61837	Barker's Point Aerodrome
CA-0851	45.97248	-66.665	Wilkins Airstrip
CA-0852	43.1206	-79.28378	Glenview Airport
CA-0853	43.01337	-79.04998	Willoughby Airport
CA-0854	51.61067	-111.59441	Richdale Airport
CA-0855	52.62827	-110.73774	Border Lake Airfield
CA-0856	52.22183	-121.75476	Twin Lakes Airport
CA-0857	51.88313	-120.61608	Caribou Canim Ranch Airport
CA-0858	58.406163	-114.751768	Little Red River Airport
CA-0859	0.03	-0.05	(Duplicate)Little Red River Airport
CA-0860	54.335719	-114.717436	fort assiniboine Airport
CA-0861	43.1019	-79.63032	Smithville Aerodrome
CA-0862	42.82033	-81.88119	Alvinston Airport
CA-0863	42.8628	-82.20072	Carver's Airport
CA-0864	43.32242	-81.24304	Anderson Airport
CA-0865	43.50051	-81.43327	Papple Aviation Airport
CA-0866	43.56868	-81.40298	Seaforth Airport
CA-0867	43.55819	-81.41362	Harpurhey Airport
CA-0868	43.56901	-81.59623	Tricks Airport
CA-0869	43.19183	-81.88623	Northville Airport
CA-0870	43.08091	-81.99087	Forest Airport
CA-0871	42.9768	-82.13791	Reeces Corners Airport
CA-0872	42.98434	-82.20114	Cow Creek Airport
CA-0873	63.318159	-64.138912	Brevoort Island Water Aerodrome
CA-0874	46.570969	-77.331871	A?®rodrome Nilgaut
CA-0875	51.1547	-56.0165	Little Pond Water Aerodrome
CA-0876	44.88081	-76.068565	Smiths Falls Private Airstrip
CA-0877	46.34576	-70.19539	Saint-Cyprien Airport
CA-CAB5	49.0361500085	-122.314048558	Abbotsford (Regional Hospital & Cancer Centre) Heliport
CA00	34.455299377441406	-120.64700317382812	Platform Hermosa Heliport
CA01	40.885121	-121.669368	Burney Sheriff's Station Heliport
CA02	37.468488	-121.16927	Patterson Airport
CA03	37.36167	-120.284479	Flying M Airport
CA04	40.34629821777344	-122.33899688720703	Flying N Ranch Airport
CA05	36.16019821166992	-119.81300354003906	Machado Dusters Airport
CA06	41.421373	-120.568657	Bates Field
CA07	38.8401985168457	-121.56199645996094	Scheidel Ranch Airport
CA08	34.083494	-118.144148	SCE Energy Control Center Heliport
CA09	41.885277	-122.843256	Round Mountain Ranch Airport
CA10	41.6171	-122.319	Coonrod Ranch Airport
CA11	41.2732009888	-122.122001648	Mc Cloud Airstrip
CA12	34.54846	-117.436321	IPP Adelanto Heliport
CA13	36.606871	-119.463526	Reedley College Airport
CA14	37.913799	-122.332002	U of C - Richmond Field Station Heliport
CA15	39.227474	-121.04763	Sierra Nevada Memorial Hospital Heliport
CA16	38.72909927368164	-121.38899993896484	Holtsmans Airport
CA17	37.723499	-120.889999	Peterson Airport
CA18	38.874987	-121.710172	Sunrise Dusters Airport
CA19	38.263511	-120.924006	Camanche Skypark Airport
CA20	38.43258	-121.016507	Eagle's Nest Airport
CA21	39.22046	-121.213896	Limberlost Ranch Airport
CA22	38.759300231933594	-121.58499908447266	Lauppes Strip
CA23	34.034999	-118.266202	Maguire-California Hospital Helipad
CA24	32.886279	-117.225502	Scripps Memorial Hospital La Jolla Heliport
CA25	38.19071	-120.669215	Mark Twain St Joseph's Hospital Heliport
CA26	37.774898529052734	-122.40499877929688	Hall of Justice Heliport
CA27	37.825912	-122.421448	Alcatraz Heliport
CA28	33.913023	-117.196526	University Medical Center Heliport
CA29	34.101716	-117.433729	Fontana Police Heliport
CA30	37.810799	-122.415001	Commodore Heliport
CA31	36.732200622558594	-119.55500030517578	Sanger Heliport
CA32	36.606525	-120.219499	San Joaquin Airport
